id,time,c
4709,96,452
4709,97,39
4709,98,345
4709,99,142
4709,100,774
4709,101,48
4709,102,953
4709,103,836
4709,104,511
4709,105,241
4709,106,275
4709,107,141
4709,108,280
4709,109,747
4709,110,114
4709,111,178
4709,112,87
4709,113,117
4709,114,488
4709,115,719
4709,116,111
4709,117,916
4709,118,109
4709,119,1277
4709,120,1050
4709,121,567
4709,122,1578
4709,123,229
4709,124,1028
4709,125,453
4709,126,399
4709,127,546
4709,128,547
4709,129,265
4709,130,269
4709,131,111
4709,132,328
4709,133,81
4709,134,27
4709,135,622
4709,136,43
4709,137,610
4709,138,1732
4709,139,497
4709,140,63
4709,141,445
4709,142,228
4709,143,54
4709,144,596
4709,145,393
4709,146,349
4709,147,800
4709,148,174
4709,149,259
4709,150,18
4709,151,33
4709,152,619
4709,153,289
4709,154,339
4709,155,68
4709,156,1374
4709,157,625
4709,158,33
4709,159,278
4709,160,409
4709,161,117
4709,162,24
4709,163,164
4709,164,157
4709,165,43
4709,166,275
4709,167,102
4720,1,60
4720,2,72
4720,3,6
4720,4,16
4720,5,9
4720,6,15
4720,7,30
4720,8,45
4720,9,4741
4720,10,12
4720,11,15
4720,12,45
4720,13,47
4720,14,32
4725,1,95
4725,2,103
4725,3,5
4731,1,213
4731,2,133
4731,3,486
4731,4,786
4731,5,21
4731,6,457
4731,7,223
4731,8,90
4731,9,358
4731,10,491
4731,11,112
4731,12,7
4731,13,78
4731,14,60
4731,15,21
4731,16,21
4731,17,183
4731,18,187
4731,19,111
4731,20,12
4731,21,21
4731,22,133
4731,23,78
4731,24,102
4731,25,27
4731,26,36
4731,27,18
4731,28,397
4731,29,183
4731,30,90
4731,31,87
4731,32,117
4731,33,612
4731,34,88
4731,35,15
4731,36,9
4731,37,9
4731,38,359
4731,39,168
4731,40,115
4731,41,315
4731,42,33
4731,43,45
4731,44,264
4731,45,78
4731,46,166
4731,47,346
4731,48,454
4731,49,364
4731,50,380
4731,51,606
4731,52,398
4731,53,91
4731,54,49
4731,55,36
4731,56,75
4731,57,117
4731,58,72
4731,59,232
4731,60,87
4731,61,1487
4731,62,297
4731,63,191
4731,64,319
4731,65,174
4731,66,190
4731,67,45
4731,68,530
4731,69,102
4731,70,150
4731,71,592
4731,72,421
4731,73,101
4731,74,219
4731,75,60
4731,76,16
4731,77,213
4731,78,66
4731,79,218
4731,80,230
4731,81,247
4731,82,298
4731,83,126
4731,84,27
4731,85,727
4731,86,309
4731,87,165
4731,88,151
4731,89,45
4731,90,480
4731,91,237
4731,92,27
4731,93,105
4731,94,127
4731,95,237
4731,96,108
4731,97,79
4731,98,293
4731,99,79
4746,1,263
4746,2,22
4746,3,84
4746,4,232
4746,5,53
4746,6,63
4746,7,42
4746,8,15
4750,1,279
4750,2,36
4750,3,55
4750,4,163
4750,5,81
4750,6,29
4750,7,468
4750,8,187
4750,9,200
4750,10,1816
4750,11,132
4750,12,943
4750,13,30
4750,14,66
4750,15,227
4750,16,10
4750,17,3
4750,18,97
4750,19,9
4750,20,52
4750,21,148
4750,22,87
4750,23,319
4750,24,3
4757,1,15
4757,2,6
4757,3,161
4757,4,141
4757,5,39
4757,6,57
4757,7,72
4757,8,341
4757,9,114
4757,10,246
4757,11,47
4757,12,33
4757,13,191
4757,14,99
4757,15,30
4757,16,132
4757,17,6
4757,18,261
4757,19,21
4757,20,12
4757,21,297
4757,22,81
4757,23,54
4757,24,94
4757,25,103
4757,26,33
4757,27,21
4757,28,22
4757,29,147
4757,30,9
4757,31,73
4757,32,33
4757,33,60
4757,34,64
4757,35,57
4757,36,30
4757,37,99
4757,38,54
4757,39,6
4757,40,69
4757,41,16
4757,42,72
4757,43,90
4757,44,90
4757,45,175
4757,46,18
4757,47,30
4757,48,6
4757,49,53
4757,50,48
4757,51,69
4757,52,6
4757,53,105
4757,54,156
4757,55,318
4757,56,283
4757,57,148
4757,58,15
4757,59,24
4757,60,131
4757,61,153
4757,62,111
4757,63,6
4757,64,60
4757,65,58
4757,66,33
4757,67,418
4757,68,12
4757,69,135
4757,70,108
4757,71,101
4757,72,85
4757,73,138
4757,74,27
4757,75,171
4757,76,312
4757,77,72
4757,78,24
4757,79,96
4757,80,51
4757,81,252
4757,82,27
4757,83,601
4757,84,207
4757,85,22
4757,86,69
4757,87,46
4757,88,30
4757,89,138
4757,90,36
4757,91,4
4757,92,294
4757,93,141
4757,94,162
4757,95,212
4757,96,75
4757,97,120
4757,98,45
4757,99,132
4757,100,33
4757,101,167
4757,102,21
4763,1,48
4763,2,40
4763,3,7
4763,4,674
4763,5,2017
4763,6,39
4763,7,21
4763,8,107
4763,9,2979
4763,10,2989
4763,11,6
4763,12,40
4763,13,819
4763,14,118
4763,15,2541
4763,16,872
4763,17,22
4763,18,586
4763,19,32
4763,20,78
4763,21,397
4763,22,192
4763,23,550
4763,24,19
4763,25,1606
4763,26,104
4763,27,163
4763,28,756
4763,29,682
4763,30,151
4763,31,289
4763,32,283
4763,33,2874
4763,34,28
4763,35,1604
4763,36,126
4763,37,28
4763,38,1465
4763,39,402
4763,40,179
4763,41,924
4763,42,361
4763,43,375
4763,44,13
4763,45,570
4763,46,1214
4763,47,12
4763,48,19
4763,49,923
4763,50,16
4763,51,831
4763,52,258
4763,53,69
4763,54,120
4763,55,489
4763,56,241
4763,57,525
4763,58,1224
4763,59,349
4763,60,340
4763,61,153
4763,62,668
4763,63,247
4763,64,37
4763,65,215
4763,66,150
4763,67,25
4763,68,19
4763,69,661
4763,70,145
4763,71,451
4763,72,68
4763,73,3
4763,74,792
4763,75,140
4763,76,80
4763,77,271
4763,78,163
4763,79,99
4763,80,356
4763,81,59
4763,82,1133
4763,83,118
4763,84,123
4763,85,288
4763,86,365
4763,87,90
4763,88,282
4763,89,58
4763,90,41
4763,91,9
4763,92,15
4763,93,957
4763,94,4
4767,1,6
4767,2,10
4767,3,16
4767,4,108
4767,5,55
4767,6,3
4767,7,54
4767,8,13
4767,9,79
4767,10,157
4767,11,21
4767,12,41
4767,13,12
4767,14,69
4767,15,13
4767,16,50
4767,17,7
4767,18,110
4767,19,65
4767,20,10
4767,21,58
4767,22,40
4767,23,7
4767,24,4
4767,25,73
4767,26,40
4767,27,9
4767,28,107
4767,29,549
4767,30,1438
4767,31,490
4767,32,1524
4767,33,969
4767,34,71
4767,35,147
4767,36,228
4767,37,16
4767,38,84
4767,39,285
4767,40,319
4767,41,327
4767,42,29
4767,43,223
4767,44,42
4767,45,141
4767,46,39
4767,47,51
4767,48,196
4767,49,33
4767,50,66
4767,51,103
4767,52,72
4767,53,48
4767,54,304
4767,55,23
4767,56,3
4767,57,75
4768,1,9
4768,2,25
4768,3,177
4768,4,487
4768,5,12
4768,6,163
4768,7,37
4768,8,118
4768,9,132
4768,10,175
4768,11,13
4768,12,42
4768,13,193
4768,14,117
4768,15,41
4768,16,47
4768,17,9
4768,18,10
4768,19,6
4768,20,12
4768,21,18
4768,22,156
4768,23,114
4768,24,21
4768,25,9
4768,26,106
4768,27,285
4768,28,96
4768,29,167
4768,30,96
4768,31,1225
4768,32,673
4768,33,446
4768,34,280
4768,35,67
4768,36,39
4768,37,56
4768,38,27
4768,39,36
4768,40,66
4768,41,103
4768,42,123
4768,43,96
4768,44,54
4768,45,81
4768,46,389
4768,47,99
4768,48,91
4768,49,78
4768,50,93
4768,51,88
4768,52,132
4768,53,187
4768,54,66
4768,55,45
4768,56,98
4768,57,105
4768,58,121
4768,59,70
4768,60,153
4768,61,199
4768,62,61
4768,63,75
4768,64,33
4768,65,87
4768,66,45
4768,67,78
4768,68,48
4768,69,65
4768,70,67
4768,71,72
4768,72,88
4768,73,33
4768,74,287
4768,75,153
4768,76,39
4768,77,96
4768,78,66
4768,79,64
4768,80,57
4768,81,77
4768,82,463
4768,83,111
4768,84,42
4768,85,43
4768,86,42
4768,87,21
4768,88,82
4768,89,42
4768,90,25
4768,91,81
4768,92,120
4768,93,15
4768,94,114
4783,1,212
4783,2,51
4783,3,123
4783,4,14
4783,5,406
4783,6,12
4783,7,27
4783,8,21
4783,9,135
4783,10,30
4783,11,47
4783,12,69
4783,13,105
4783,14,9
4783,15,105
4783,16,33
4783,17,12
4783,18,30
4783,19,106
4783,20,27
4783,21,66
4783,22,180
4783,23,15
4783,24,6
4783,25,33
4783,26,15
4783,27,30
4783,28,347
4783,29,12
4783,30,63
4783,31,30
4783,32,105
4788,1,183
4788,2,3
4790,1,77
4790,2,6
4790,3,807
4790,4,9
4790,5,200
4791,1,156
4791,2,524
4791,3,464
4791,4,387
4791,5,331
4791,6,443
4791,7,56
4791,8,413
4791,9,125
4791,10,104
4791,11,202
4791,12,74
4791,13,388
4791,14,173
4791,15,541
4791,16,210
4791,17,191
4791,18,54
4791,19,293
4791,20,439
4791,21,136
4791,22,193
4791,23,248
4791,24,278
4791,25,372
4791,26,5
4791,27,395
4791,28,188
4791,29,67
4791,30,145
4791,31,71
4791,32,80
4791,33,71
4791,34,72
4791,35,26
4791,36,445
4791,37,28
4791,38,13
4791,39,44
4791,40,273
4791,41,405
4791,42,80
4791,43,45
4791,44,122
4791,45,89
4791,46,29
4791,47,44
4791,48,26
4791,49,10
4791,50,229
4791,51,12
4791,52,267
4791,53,154
4791,54,40
4791,55,24
4791,56,10
4791,57,155
4791,58,43
4791,59,54
4795,1,64
4795,2,21
4795,3,42
4795,4,345
4795,5,85
4795,6,358
4795,7,40
4795,8,153
4795,9,120
4795,10,61
4795,11,413
4795,12,164
4795,13,181
4795,14,96
4795,15,120
4795,16,231
4795,17,65
4795,18,30
4795,19,51
4795,20,239
4795,21,397
4795,22,157
4795,23,30
4795,24,127
4795,25,818
4795,26,634
4795,27,28
4795,28,153
4798,1,334
4798,2,69
4798,3,70
4798,4,48
4798,5,9
4798,6,15
4798,7,90
4798,8,3
4798,9,12
4798,10,7
4798,11,18
4798,12,21
4798,13,9
4798,14,21
4798,15,9
4798,16,97
4798,17,24
4798,18,6
4798,19,6
4798,20,9
4798,21,6
4798,22,13
4798,23,25
4798,24,6
4798,25,12
4798,26,21
4798,27,33
4798,28,3
4798,29,14
4798,30,19
4798,31,15
4798,32,15
4798,33,27
4798,34,6
4798,35,6
4798,36,6
4798,37,7
4798,38,7
4798,39,3
4798,40,102
4798,41,12
4798,42,3
4798,43,15
4798,44,9
4798,45,213
4798,46,9
4819,1,485
4819,2,295
4819,3,39
4819,4,19
4819,5,142
4819,6,202
4819,7,97
4819,8,22
4819,9,361
4819,10,259
4819,11,224
4819,12,309
4819,13,160
4819,14,105
4819,15,335
4819,16,83
4819,17,4
4819,18,451
4819,19,271
4819,20,28
4819,21,386
4819,22,595
4819,23,7
4819,24,201
4819,25,407
4819,26,31
4819,27,124
4819,28,115
4819,29,106
4819,30,142
4819,31,139
4819,32,205
4819,33,135
4819,34,1060
4819,35,1441
4819,36,151
4819,37,262
4819,38,248
4819,39,42
4819,40,147
4819,41,182
4819,42,227
4819,43,120
4819,44,65
4819,45,358
4819,46,223
4819,47,392
4819,48,338
4819,49,417
4819,50,732
4819,51,76
4819,52,314
4819,53,208
4819,54,103
4819,55,354
4819,56,343
4819,57,411
4819,58,346
4819,59,393
4819,60,424
4819,61,398
4819,62,9
4819,63,85
4819,64,1206
4819,65,603
4819,66,263
4819,67,147
4819,68,541
4819,69,368
4819,70,1251
4819,71,285
4819,72,241
4819,73,7
4819,74,298
4819,75,283
4819,76,129
4819,77,345
4819,78,821
4819,79,248
4819,80,522
4819,81,371
4820,1,181
4820,2,7
4820,3,16
4820,4,23
4820,5,27
4820,6,6
4820,7,31
4820,8,31
4820,9,25
4820,10,22
4820,11,18
4820,12,61
4820,13,23
4820,14,33
4820,15,28
4825,1,382
4825,2,851
4825,3,419
4825,4,788
4825,5,596
4825,6,169
4825,7,382
4825,8,432
4825,9,182
4825,10,543
4825,11,280
4825,12,937
4825,13,900
4825,14,334
4825,15,291
4825,16,25
4825,17,346
4825,18,346
4825,19,246
4825,20,271
4825,21,189
4825,22,364
4825,23,578
4825,24,308
4825,25,530
4825,26,111
4825,27,218
4825,28,370
4825,29,222
4825,30,1434
4825,31,1004
4825,32,208
4825,33,152
4825,34,561
4825,35,463
4825,36,302
4825,37,728
4825,38,461
4825,39,990
4825,40,401
4825,41,224
4825,42,678
4825,43,558
4825,44,572
4825,45,827
4825,46,723
4825,47,186
4825,48,491
4825,49,358
4825,50,214
4825,51,499
4825,52,235
4825,53,611
4825,54,1687
4825,55,183
4825,56,212
4825,57,100
4825,58,285
4825,59,142
4825,60,349
4825,61,755
4825,62,127
4825,63,320
4825,64,822
4825,65,272
4825,66,420
4825,67,361
4825,68,494
4825,69,87
4825,70,135
4825,71,465
4825,72,278
4825,73,165
4825,74,78
4825,75,701
4825,76,325
4825,77,273
4825,78,202
4825,79,286
4825,80,352
4825,81,63
4825,82,232
4825,83,222
4825,84,63
4825,85,185
4825,86,132
4825,87,201
4825,88,90
4825,89,229
4825,90,597
4825,91,112
4825,92,419
4825,93,425
4825,94,337
4825,95,21
4825,96,136
4825,97,94
4825,98,106
4825,99,328
4825,100,104
4825,101,187
4825,102,1020
4825,103,501
4825,104,174
4825,105,222
4825,106,179
4825,107,636
4825,108,168
4825,109,168
4825,110,486
4825,111,1122
4825,112,533
4825,113,565
4825,114,558
4825,115,249
4825,116,447
4825,117,112
4825,118,66
4825,119,123
4825,120,856
4825,121,289
4825,122,559
4825,123,523
4825,124,330
4825,125,1278
4825,126,736
4825,127,722
4825,128,952
4825,129,344
4825,130,345
4825,131,603
4825,132,1154
4825,133,1652
4825,134,595
4825,135,742
4825,136,459
4825,137,934
4825,138,1080
4825,139,876
4825,140,777
4825,141,641
4825,142,689
4825,143,614
4825,144,615
4825,145,442
4825,146,234
4825,147,556
4825,148,1264
4825,149,537
4825,150,1537
4825,151,888
4825,152,882
4825,153,885
4825,154,349
4825,155,794
4825,156,673
4825,157,703
4825,158,1021
4825,159,635
4825,160,554
4825,161,424
4825,162,697
4825,163,836
4825,164,1508
4825,165,986
4825,166,2867
4825,167,301
4825,168,369
4825,169,769
4825,170,653
4825,171,199
4825,172,426
4825,173,544
4827,1,1564
4827,2,730
4827,3,405
4827,4,617
4827,5,139
4827,6,36
4827,7,64
4827,8,85
4827,9,246
4827,10,664
4827,11,358
4827,12,14
4827,13,101
4827,14,13
4827,15,253
4827,16,101
4827,17,814
4827,18,34
4827,19,1566
4827,20,40
4827,21,196
4827,22,191
4827,23,99
4827,24,206
4827,25,132
4827,26,85
4827,27,67
4827,28,67
4827,29,28
4827,30,145
4827,31,137
4827,32,81
4827,33,280
4827,34,213
4827,35,163
4827,36,231
4827,37,2025
4827,38,237
4827,39,346
4827,40,175
4830,1,820
4830,2,398
4830,3,568
4830,4,64
4830,5,264
4830,6,397
4830,7,891
4830,8,78
4830,9,629
4830,10,479
4830,11,3
4830,12,317
4830,13,670
4830,14,435
4830,15,340
4830,16,491
4830,17,178
4830,18,409
4830,19,526
4830,20,238
4830,21,328
4830,22,414
4830,23,348
4830,24,605
4830,25,482
4830,26,401
4834,1,67
4834,2,6
4834,3,62
4834,4,752
4834,5,256
4834,6,116
4834,7,6
4834,8,6
4834,9,12
4834,10,39
4834,11,6
4834,12,21
4834,13,21
4834,14,18
4834,15,39
4834,16,6
4836,1,41
4836,2,11
4836,3,11
4836,4,30
4836,5,55
4836,6,6
4836,7,27
4836,8,96
4836,9,6
4836,10,33
4836,11,6
4836,12,9
4836,13,6
4836,14,51
4836,15,12
4836,16,24
4836,17,63
4836,18,3
4836,19,18
4836,20,24
4846,1,510
4846,2,118
4846,3,126
4846,4,258
4846,5,19
4846,6,85
4846,7,49
4847,1,192
4847,2,274
4847,3,766
4847,4,735
4847,5,296
4847,6,668
4847,7,403
4847,8,298
4847,9,704
4847,10,215
4847,11,832
4847,12,670
4847,13,595
4847,14,449
4847,15,601
4847,16,351
4847,17,1023
4847,18,661
4847,19,801
4847,20,87
4847,21,670
4847,22,30
4847,23,321
4847,24,2100
4847,25,266
4847,26,1102
4847,27,600
4847,28,290
4847,29,821
4847,30,229
4847,31,441
4847,32,530
4847,33,344
4847,34,1273
4847,35,814
4847,36,216
4847,37,1241
4847,38,2169
4847,39,469
4847,40,1616
4847,41,818
4847,42,1102
4847,43,624
4847,44,5542
4847,45,620
4847,46,798
4847,47,922
4847,48,779
4847,49,624
4847,50,464
4847,51,133
4847,52,1756
4847,53,341
4847,54,818
4847,55,269
4847,56,1113
4847,57,1321
4847,58,713
4847,59,506
4847,60,896
4847,61,622
4847,62,569
4847,63,501
4847,64,1081
4847,65,570
4847,66,1029
4847,67,430
4847,68,1352
4847,69,949
4847,70,873
4847,71,453
4847,72,369
4847,73,546
4847,74,1034
4847,75,563
4847,76,511
4847,77,514
4847,78,506
4847,79,298
4847,80,666
4847,81,458
4847,82,590
4847,83,1132
4847,84,1267
4847,85,1498
4847,86,596
4847,87,418
4847,88,811
4847,89,436
4847,90,839
4847,91,310
4847,92,167
4847,93,46
4847,94,668
4847,95,22
4847,96,22
4856,1,9
4856,2,27
4856,3,23
4856,4,30
4856,5,37
4856,6,24
4856,7,252
4856,8,783
4856,9,109
4856,10,561
4856,11,585
4856,12,12
4856,13,12
4856,14,273
4856,15,152
4856,16,169
4856,17,1740
4856,18,9
4856,19,31
4856,20,359
4856,21,171
4856,22,1187
4856,23,67
4856,24,231
4856,25,3
4856,26,104
4856,27,144
4856,28,9
4856,29,103
4856,30,31
4856,31,156
4856,32,122
4856,33,104
4856,34,471
4856,35,168
4856,36,19
4856,37,21
4856,38,36
4856,39,153
4856,40,110
4856,41,138
4856,42,69
4856,43,7
4856,44,21
4856,45,261
4856,46,39
4856,47,12
4856,48,6
4856,49,419
4856,50,36
4856,51,170
4856,52,81
4856,53,165
4856,54,70
4856,55,9
4856,56,165
4856,57,12
4856,58,66
4856,59,48
4856,60,4
4856,61,45
4856,62,189
4856,63,60
4856,64,238
4856,65,90
4856,66,593
4856,67,685
4856,68,249
4856,69,132
4856,70,274
4858,1,15
4858,2,258
4858,3,212
4858,4,51
4858,5,360
4858,6,34
4858,7,103
4858,8,80
4858,9,504
4858,10,69
4858,11,16
4858,12,7
4858,13,63
4858,14,223
4858,15,199
4858,16,145
4858,17,11
4858,18,2111
4858,19,260
4858,20,1251
4858,21,187
4858,22,64
4858,23,103
4858,24,184
4858,25,1002
4858,26,334
4858,27,301
4858,28,475
4858,29,383
4858,30,14
4858,31,167
4858,32,761
4858,33,357
4858,34,209
4858,35,775
4858,36,287
4858,37,11
4858,38,666
4858,39,61
4858,40,534
4858,41,40
4858,42,187
4858,43,313
4858,44,244
4858,45,361
4858,46,779
4858,47,117
4858,48,277
4858,49,163
4858,50,11
4858,51,552
4858,52,32
4858,53,877
4858,54,1181
4858,55,874
4858,56,505
4858,57,835
4858,58,5
4858,59,745
4858,60,349
4858,61,1380
4858,62,482
4858,63,378
4858,64,297
4858,65,613
4858,66,736
4858,67,301
4858,68,200
4858,69,31
4858,70,345
4858,71,537
4858,72,456
4858,73,38
4858,74,106
4858,75,79
4858,76,116
4858,77,304
4858,78,886
4858,79,266
4858,80,52
4858,81,40
4858,82,507
4858,83,461
4858,84,276
4858,85,304
4858,86,379
4858,87,367
4858,88,295
4858,89,92
4858,90,552
4858,91,45
4858,92,53
4858,93,733
4858,94,29
4858,95,83
4858,96,19
4858,97,8
4858,98,15
4858,99,698
4858,100,803
4858,101,443
4858,102,898
4858,103,84
4858,104,1434
4858,105,826
4858,106,358
4858,107,378
4858,108,302
4858,109,151
4858,110,37
4858,111,551
4858,112,540
4858,113,309
4858,114,7
4858,115,204
4858,116,207
4858,117,988
4858,118,56
4858,119,35
4858,120,226
4858,121,15
4858,122,89
4858,123,233
4858,124,253
4858,125,120
4858,126,1162
4858,127,281
4858,128,494
4858,129,1302
4858,130,546
4858,131,46
4858,132,476
4858,133,431
4858,134,1078
4868,1,63
4868,2,728
4868,3,103
4868,4,3
4868,5,487
4868,6,15
4868,7,882
4868,8,968
4868,9,68
4868,10,36
4868,11,9
4868,12,118
4868,13,7
4868,14,51
4868,15,80
4868,16,3
4868,17,6
4868,18,57
4868,19,54
4868,20,51
4868,21,31
4868,22,63
4868,23,27
4868,24,195
4868,25,30
4868,26,85
4868,27,9
4868,28,9
4868,29,111
4868,30,35
4868,31,237
4868,32,75
4868,33,15
4868,34,12
4868,35,15
4868,36,18
4868,37,15
4868,38,18
4868,39,9
4871,1,421
4871,2,69
4871,3,209
4877,1,336
4877,2,1020
4877,3,33
4882,1,49
4882,2,79
4882,3,13
4882,4,4
4882,5,91
4882,6,223
4882,7,16
4882,8,28
4882,9,79
4882,10,27
4882,11,124
4882,12,16
4882,13,46
4882,14,28
4882,15,191
4882,16,86
4882,17,37
4882,18,14
4882,19,248
4882,20,9
4882,21,7
4882,22,70
4882,23,78
4882,24,16
4882,25,16
4882,26,70
4882,27,41
4896,1,48
4896,2,40
4896,3,7
4896,4,674
4896,5,2017
4896,6,39
4896,7,21
4896,8,107
4896,9,2979
4896,10,2989
4896,11,6
4896,12,40
4896,13,819
4896,14,118
4896,15,2541
4896,16,872
4896,17,22
4896,18,586
4896,19,32
4896,20,78
4896,21,397
4896,22,192
4896,23,550
4896,24,19
4896,25,1606
4896,26,104
4896,27,163
4896,28,756
4896,29,682
4896,30,151
4896,31,289
4896,32,283
4896,33,2874
4896,34,28
4896,35,1604
4896,36,126
4896,37,28
4896,38,1465
4896,39,402
4896,40,179
4896,41,924
4896,42,361
4896,43,375
4896,44,13
4896,45,570
4896,46,1214
4896,47,12
4896,48,19
4896,49,923
4896,50,16
4896,51,831
4896,52,258
4896,53,69
4896,54,120
4896,55,489
4896,56,241
4896,57,525
4896,58,1224
4896,59,349
4896,60,340
4896,61,153
4896,62,668
4896,63,247
4896,64,37
4896,65,215
4896,66,150
4896,67,25
4896,68,19
4896,69,661
4896,70,145
4896,71,451
4896,72,68
4896,73,3
4896,74,792
4896,75,140
4896,76,80
4896,77,271
4896,78,163
4896,79,99
4896,80,356
4896,81,59
4896,82,1133
4896,83,118
4896,84,123
4896,85,288
4896,86,365
4896,87,90
4896,88,282
4896,89,58
4896,90,41
4896,91,9
4896,92,15
4896,93,957
4896,94,4
4899,1,9
4899,2,461
4899,3,10
4899,4,121
4899,5,70
4899,6,230
4899,7,318
4899,8,36
4899,9,624
4899,10,13
4899,11,1679
4899,12,273
4899,13,936
4899,14,372
4899,15,119
4899,16,58
4899,17,39
4899,18,152
4899,19,227
4899,20,403
4899,21,82
4899,22,40
4899,23,201
4899,24,2736
4899,25,155
4899,26,681
4899,27,143
4899,28,59
4899,29,763
4899,30,70
4899,31,25
4899,32,749
4899,33,100
4899,34,188
4899,35,27
4899,36,37
4902,1,298
4902,2,77
4905,1,31
4905,2,99
4905,3,354
4905,4,804
4905,5,320
4905,6,65
4905,7,55
4905,8,522
4905,9,26
4905,10,43
4905,11,322
4905,12,28
4905,13,142
4905,14,64
4905,15,151
4905,16,52
4905,17,1040
4905,18,1096
4905,19,117
4905,20,85
4905,21,412
4905,22,10
4905,23,157
4905,24,833
4905,25,103
4905,26,198
4905,27,166
4905,28,109
4905,29,7
4905,30,1475
4905,31,16
4905,32,715
4905,33,44
4905,34,258
4905,35,521
4905,36,1124
4905,37,331
4905,38,45
4905,39,2587
4905,40,439
4905,41,35
4905,42,974
4905,43,84
4905,44,76
4905,45,376
4905,46,184
4905,47,41
4905,48,13
4905,49,28
4905,50,21
4905,51,37
4905,52,89
4905,53,22
4905,54,10
4905,55,34
4905,56,903
4905,57,15
4905,58,7
4905,59,342
4905,60,105
4905,61,363
4905,62,7
4905,63,269
4905,64,25
4905,65,1351
4905,66,568
4905,67,37
4905,68,550
4905,69,365
4905,70,1172
4905,71,662
4905,72,1223
4905,73,1452
4905,74,344
4905,75,3047
4905,76,542
4905,77,3336
4905,78,420
4905,79,2306
4905,80,2040
4905,81,2795
4905,82,2097
4905,83,1013
4905,84,911
4905,85,812
4905,86,114
4905,87,424
4905,88,1630
4905,89,1873
4905,90,259
4905,91,520
4905,92,636
4905,93,739
4905,94,1000
4905,95,3155
4905,96,989
4905,97,361
4905,98,3013
4905,99,978
4905,100,1211
4905,101,177
4905,102,1944
4905,103,150
4905,104,21
4905,105,1661
4905,106,1504
4905,107,635
4905,108,906
4905,109,2606
4905,110,2240
4905,111,527
4905,112,2096
4905,113,67
4905,114,359
4905,115,1356
4905,116,1194
4905,117,1174
4905,118,196
4905,119,1854
4905,120,1084
4905,121,24
4905,122,483
4905,123,577
4905,124,145
4905,125,927
4905,126,955
4905,127,879
4905,128,624
4905,129,628
4905,130,418
4905,131,1558
4905,132,75
4905,133,1291
4905,134,633
4905,135,758
4905,136,809
4905,137,902
4905,138,538
4905,139,418
4905,140,419
4905,141,361
4905,142,18
4905,143,2069
4907,1,38
4907,2,15
4907,3,9
4907,4,9
4907,5,22
4907,6,9
4907,7,10
4907,8,33
4907,9,18
4907,10,27
4907,11,3
4907,12,64
4907,13,245
4907,14,84
4907,15,6
4907,16,12
4907,17,21
4907,18,18
4907,19,13
4907,20,9
4907,21,25
4907,22,12
4907,23,18
4907,24,351
4907,25,21
4907,26,21
4907,27,25
4907,28,33
4907,29,27
4907,30,15
4907,31,18
4907,32,97
4907,33,1971
4907,34,69
4907,35,20
4907,36,1158
4907,37,16
4907,38,4131
4907,39,8188
4907,40,2847
4907,41,4078
4907,42,259
4907,43,2068
4907,44,505
4907,45,4489
4907,46,460
4907,47,4720
4907,48,932
4907,49,4542
4907,50,808
4907,51,1850
4907,52,4299
4907,53,1145
4907,54,588
4907,55,4367
4907,56,8262
4907,57,2097
4907,58,2718
4907,59,3800
4907,60,7460
4907,61,1660
4907,62,21
4907,63,1303
4907,64,2744
4907,65,2110
4907,66,198
4907,67,2451
4907,68,1251
4907,69,630
4907,70,1631
4907,71,7342
4907,72,4671
4907,73,2002
4907,74,224
4907,75,2075
4907,76,1063
4907,77,263
4907,78,522
4907,79,87
4918,1,10
4918,2,15
4918,3,73
4918,4,42
4918,5,502
4918,6,126
4918,7,81
4918,8,581
4918,9,716
4918,10,31
4918,11,353
4918,12,130
4918,13,7
4918,14,66
4918,15,49
4921,1,16
4929,1,7
4929,2,13
4929,3,455
4929,4,6
4932,1,61
4932,2,12
4932,3,10
4932,4,7
4932,5,3
4937,1,933
4937,2,890
4937,3,356
4937,4,18
4937,5,62
4937,6,83
4937,7,658
4937,8,746
4937,9,155
4937,10,674
4937,11,271
4937,12,113
4937,13,49
4937,14,152
4937,15,59
4937,16,374
4937,17,27
4937,18,5
4937,19,14
4937,20,26
4937,21,16
4937,22,24
4937,23,17
4937,24,19
4937,25,110
4937,26,38
4937,27,130
4937,28,97
4937,29,1137
4937,30,959
4937,31,167
4937,32,46
4937,33,1165
4937,34,157
4937,35,1173
4937,36,861
4937,37,4953
4937,38,511
4937,39,968
4937,40,287
4937,41,1724
4937,42,317
4937,43,363
4937,44,620
4937,45,67
4950,1,633
4950,2,9
4950,3,336
4950,4,36
4950,5,33
4950,6,139
4961,1,27
4961,2,24
4961,3,717
4961,4,139
4961,5,566
4961,6,88
4961,7,56
4961,8,716
4961,9,105
4961,10,216
4961,11,159
4961,12,63
4961,13,936
4961,14,588
4961,15,198
4961,16,442
4961,17,127
4961,18,16
4961,19,534
4961,20,117
4961,21,12
4961,22,758
4961,23,325
4961,24,160
4961,25,246
4961,26,126
4961,27,114
4961,28,337
4961,29,689
4961,30,235
4961,31,165
4961,32,165
4961,33,171
4961,34,165
4961,35,373
4961,36,111
4961,37,256
4961,38,43
4961,39,357
4961,40,39
4961,41,150
4961,42,139
4961,43,237
4961,44,118
4961,45,75
4961,46,201
4961,47,3
4961,48,253
4961,49,104
4961,50,436
4961,51,364
4961,52,422
4961,53,448
4961,54,399
4961,55,241
4961,56,272
4961,57,213
